name,rank,year,industry,sector,headquarters_state,headquarters_city,market_value_mil,revenue_mil,profit_mil,asset_mil,employees,founder_is_ceo,female_ceo,newcomer_to_fortune_500,global_500
"Mattel, Inc.",413,2008,"Toys, Sporting Goods",Financials,CA,El Segundo,15835.0,5970.1,948.0,19067.0,25332.0,no,no,no,no
Realogy Corporation,414,2008,Real Estate,Financials,NJ,Parsippany,15835.0,5967.0,948.0,19067.0,25332.0,no,no,no,no
"Darden Restaurants, Inc.",415,2008,Food Services,Financials,FL,Orlando,15835.0,5925.0,948.0,19067.0,25332.0,no,no,no,no
Atmos Energy Corporation,416,2008,Utilities: Gas and Electric,Financials,TX,Dallas,15835.0,5898.4,948.0,19067.0,25332.0,no,no,no,no
Corning Inc.,417,2008,Network and Other Communications Equipment,Financials,NY,Corning,15835.0,5860.0,948.0,19067.0,25332.0,no,no,no,no
Anixter International Inc.,418,2008,Wholesalers: Diversified,Financials,IL,Glenview,15835.0,5852.9,948.0,19067.0,25332.0,no,no,no,no
Northeast Utilities,419,2008,Utilities: Gas and Electric,Financials,CT,Berlin,15835.0,5823.5,948.0,19067.0,25332.0,no,no,no,no
"Hexion Specialty Chemicals, Inc.",420,2008,Chemicals,Financials,OH,Columbus,15835.0,5810.0,948.0,19067.0,25332.0,no,no,no,no
"Asbury Automotive Group, Inc.",421,2008,"Automotive Retailing, Services",Financials,NY,New York,15835.0,5775.9,948.0,19067.0,25332.0,no,no,no,no
The Mosaic Company,422,2008,Chemicals,Financials,MN,Plymouth,15835.0,5773.7,948.0,19067.0,25332.0,no,no,no,no
"Affiliated Computer Services, Inc.",423,2008,Information Technology Services,Financials,TX,Dallas,15835.0,5772.5,948.0,19067.0,25332.0,no,no,no,no
Brunswick Corporation,424,2008,Transportation Equipment,Financials,IL,Lake Forest,15835.0,5770.9,948.0,19067.0,25332.0,no,no,no,no
Marshall & Ilsley Corporation,425,2008,Commercial Banks,Financials,WI,Milwaukee,15835.0,5745.2,948.0,19067.0,25332.0,no,no,no,no
"The Shaw Group, Inc.",426,2008,Engineering & Construction,Financials,LA,Baton Rouge,15835.0,5723.7,948.0,19067.0,25332.0,no,no,no,no
"Micron Technology, Inc.",427,2008,Semiconductors and Other Electronic Components,Financials,ID,Boise,15835.0,5688.0,948.0,19067.0,25332.0,no,no,no,no
"Kelly Services, Inc.",428,2008,Temporary Help,Financials,MI,Troy,15835.0,5682.4,948.0,19067.0,25332.0,no,no,no,no
Unisys Corporation,429,2008,Information Technology Services,Financials,PA,Blue Bell,15835.0,5652.5,948.0,19067.0,25332.0,no,no,no,no
Newmont Mining Corporation,430,2008,"Mining, Crude-Oil Production",Financials,CO,Denver,15835.0,5645.0,948.0,19067.0,25332.0,no,no,no,no
Owens Corning,431,2008,"Building Materials, Glass",Financials,OH,Toledo,15835.0,5604.0,948.0,19067.0,25332.0,no,no,no,no
Peabody Energy Corporation,432,2008,"Mining, Crude-Oil Production",Financials,MO,St. Louis,15835.0,5599.2,948.0,19067.0,25332.0,no,no,no,no
W.R. Berkley Corporation,433,2008,Insurance: Property and Casualty (Stock),Financials,CT,Greenwich,15835.0,5553.6,948.0,19067.0,25332.0,no,no,no,no
Blockbuster Inc.,434,2008,Specialty Retailers,Financials,TX,Dallas,15835.0,5544.4,948.0,19067.0,25332.0,no,no,no,no
"Fidelity National Financial, Inc.",435,2008,Insurance: Property and Casualty (Stock),Financials,FL,Jacksonville,15835.0,5524.0,948.0,19067.0,25332.0,no,no,no,no
"XTO Energy, Inc.",436,2008,"Mining, Crude-Oil Production",Financials,TX,Fort Worth,15835.0,5513.0,948.0,19067.0,25332.0,no,no,no,no
UGI Corporation,437,2008,Energy,Financials,PA,King of Prussia,15835.0,5476.9,948.0,19067.0,25332.0,no,no,no,no
Ecolab Inc.,438,2008,Chemicals,Financials,MN,St. Paul,15835.0,5469.6,948.0,19067.0,25332.0,no,no,no,no
Western Digital Corporation,439,2008,Computer Peripherals,Financials,CA,Lake Forest,15835.0,5468.0,948.0,19067.0,25332.0,no,no,no,no
"Host Hotels & Resorts, Inc.",440,2008,Real Estate,Financials,MD,Bethesda,15835.0,5461.0,948.0,19067.0,25332.0,no,no,no,no
Allegheny Technologies Inc.,441,2008,Metals,Financials,PA,Pittsburgh,15835.0,5452.5,948.0,19067.0,25332.0,no,no,no,no
"Foot Locker, Inc.",442,2008,Specialty Retailers,Financials,NY,New York,15835.0,5437.0,948.0,19067.0,25332.0,no,no,no,no
"Agilent Technologies, Inc.",443,2008,"Scientific, Photographic and Control Equipment",Financials,CA,Santa Clara,15835.0,5420.0,948.0,19067.0,25332.0,no,no,no,no
Precision Castparts Corporation,444,2008,Aerospace & Defense,Financials,OR,Portland,15835.0,5414.1,948.0,19067.0,25332.0,no,no,no,no
"Boise Cascade Holdings, L.L.C.",445,2008,Forest and Paper Products,Financials,ID,Boise,15835.0,5413.5,948.0,19067.0,25332.0,no,no,no,no
Barnes & Noble Inc.,446,2008,Specialty Retailers,Financials,NY,New York,15835.0,5410.8,948.0,19067.0,25332.0,no,no,no,no
Northern Trust Corporation,447,2008,Commercial Banks,Financials,IL,Chicago,15835.0,5395.1,948.0,19067.0,25332.0,no,no,no,no
Wm. Wrigley Jr. Company,448,2008,Food Consumer Products,Financials,IL,Chicago,15835.0,5389.1,948.0,19067.0,25332.0,no,no,no,no
URS Corporation,449,2008,Engineering & Construction,Financials,CA,San Francisco,15835.0,5383.0,948.0,19067.0,25332.0,no,no,no,no
Rockwell Automation Inc.,450,2008,"Electronics, Electrical Equipment",Financials,WI,Milwaukee,15835.0,5344.6,948.0,19067.0,25332.0,no,no,no,no
"BorgWarner, Inc.",451,2008,Motor Vehicles & Parts,Financials,MI,Auburn Hills,15835.0,5328.6,948.0,19067.0,25332.0,no,no,no,no
Pacific Life,452,2008,"Insurance: Life, Health (Stock)",Financials,CA,Newport Beach,15835.0,5325.0,948.0,19067.0,25332.0,no,no,no,no
Longs Drug Stores Corporation,453,2008,Food & Drug Stores,Financials,CA,Walnut Creek,15835.0,5297.9,948.0,19067.0,25332.0,no,no,no,no
"DaVita, Inc.",454,2008,Health Care: Medical Facilities,Financials,CA,El Segundo,15835.0,5264.2,948.0,19067.0,25332.0,no,no,no,no
"Graybar Electric Company, Inc.",455,2008,Wholesalers: Diversified,Financials,MO,St. Louis,15835.0,5258.3,948.0,19067.0,25332.0,no,no,no,no
"Leggett & Platt, Incorporated",456,2008,Furniture,Financials,MO,Carthage,15835.0,5248.9,948.0,19067.0,25332.0,no,no,no,no
The Timken Company,457,2008,Industrial and Farm Equipment,Financials,OH,Canton,15835.0,5236.0,948.0,19067.0,25332.0,no,no,no,no
"Expeditors International of Washington, Inc.",458,2008,Transportation and Logistics,Financials,WA,Seattle,15835.0,5235.2,948.0,19067.0,25332.0,no,no,no,no
"Constellation Brands, Inc.",459,2008,Beverages,Financials,NY,Fairport,15835.0,5216.4,948.0,19067.0,25332.0,no,no,no,no
USG Corporation,460,2008,"Building Materials, Glass",Financials,IL,Chicago,15835.0,5202.0,948.0,19067.0,25332.0,no,no,no,no
Symantec Corporation,461,2008,Computer Software,Financials,CA,Cupertino,15835.0,5199.4,948.0,19067.0,25332.0,no,no,no,no
Frontier Oil Corporation,462,2008,Petroleum Refining,Financials,TX,Houston,15835.0,5188.7,948.0,19067.0,25332.0,no,no,no,no
Energy East Corporation,463,2008,Utilities: Gas and Electric,Financials,ME,New Gloucester,15835.0,5178.1,948.0,19067.0,25332.0,no,no,no,no
"NVR, Inc.",464,2008,Homebuilders,Financials,VA,Reston,15835.0,5156.4,948.0,19067.0,25332.0,no,no,no,no
Auto-Owners Insurance Group,465,2008,Insurance: Property and Casualty (Mutual),Financials,MI,Lansing,15835.0,5129.1,948.0,19067.0,25332.0,no,no,no,no
SPX Corporation,466,2008,"Electronics, Electrical Equipment",Financials,NC,Charlotte,15835.0,5118.1,948.0,19067.0,25332.0,no,no,no,no
Tribune Company,467,2008,"Publishing, Printing",Financials,IL,Chicago,15835.0,5112.4,948.0,19067.0,25332.0,no,no,no,no
Fiserv Inc.,468,2008,Financial Data Services,Financials,WI,Brookfield,15835.0,5021.7,948.0,19067.0,25332.0,no,no,no,no
"Sovereign Bancorp, Inc.",469,2008,Savings Institutions,Financials,PA,Philadelphia,15835.0,5010.7,948.0,19067.0,25332.0,no,no,no,no
"Lexmark International, Inc.",470,2008,Computer Peripherals,Financials,KY,Lexington,15835.0,4973.9,948.0,19067.0,25332.0,no,no,no,no
The Hershey Company,471,2008,Food Consumer Products,Financials,PA,Hershey,15835.0,4946.7,948.0,19067.0,25332.0,no,no,no,no
"SunGard Data Systems, Inc.",472,2008,Financial Data Services,Financials,PA,Wayne,15835.0,4901.0,948.0,19067.0,25332.0,no,no,no,no
The Western Union Company,473,2008,Financial Data Services,Financials,CO,Englewood,15835.0,4900.2,948.0,19067.0,25332.0,no,no,no,no
The Clorox Company,474,2008,Household and Personal Products,Financials,CA,Oakland,15835.0,4847.0,948.0,19067.0,25332.0,no,no,no,no
"BlackRock, Inc.",475,2008,Securities,Financials,NY,New York,15835.0,4844.7,948.0,19067.0,25332.0,no,no,no,no
"Advance Auto Parts, Inc.",476,2008,Specialty Retailers,Financials,VA,Roanoke,15835.0,4844.4,948.0,19067.0,25332.0,no,no,no,no
"Insight Enterprises, Inc.",477,2008,Wholesalers: Electronics and Office Equipment,Financials,AZ,Tempe,15835.0,4830.6,948.0,19067.0,25332.0,no,no,no,no
"Telephone and Data Systems, Inc.",478,2008,Telecommunications,Financials,IL,Chicago,15835.0,4829.0,948.0,19067.0,25332.0,no,no,no,no
"Liz Claiborne, Inc.",479,2008,Apparel,Financials,NY,New York,15835.0,4824.5,948.0,19067.0,25332.0,no,no,no,no
Western & Southern Mutual Holding Company,480,2008,"Insurance: Life, Health (Mutual)",Financials,OH,Cincinnati,15835.0,4810.7,948.0,19067.0,25332.0,no,no,no,no
"Fidelity National Information Services, Inc.",481,2008,Financial Data Services,Financials,FL,Jacksonville,15835.0,4810.6,948.0,19067.0,25332.0,no,no,no,no
BJ Services Company,482,2008,"Oil and Gas Equipment, Services",Financials,TX,Houston,15835.0,4802.4,948.0,19067.0,25332.0,no,no,no,no
"Hovnanian Enterprises, Inc.",483,2008,Homebuilders,Financials,NJ,Red Bank,15835.0,4798.9,948.0,19067.0,25332.0,no,no,no,no
Holly Corporation,484,2008,Petroleum Refining,Financials,TX,Dallas,15835.0,4791.7,948.0,19067.0,25332.0,no,no,no,no
"Universal Health Services, Inc.",485,2008,Health Care: Medical Facilities,Financials,PA,King of Prussia,15835.0,4751.0,948.0,19067.0,25332.0,no,no,no,no
El Paso Corporation,486,2008,Pipelines,Financials,TX,Houston,15835.0,4749.0,948.0,19067.0,25332.0,no,no,no,no
Spectra Energy Corp,487,2008,Pipelines,Financials,TX,Houston,15835.0,4742.0,948.0,19067.0,25332.0,no,no,no,no
Erie Insurance Group,488,2008,Insurance: Property and Casualty (Stock),Financials,PA,Erie,15835.0,4736.5,948.0,19067.0,25332.0,no,no,no,no
"PetSmart, Inc.",489,2008,Specialty Retailers,Financials,AZ,Phoenix,15835.0,4672.7,948.0,19067.0,25332.0,no,no,no,no
Cameron International Corporation,490,2008,"Oil and Gas Equipment, Services",Financials,TX,Houston,15835.0,4666.4,948.0,19067.0,25332.0,no,no,no,no
"Chiquita Brands International, Inc.",491,2008,Food Production,Financials,OH,Cincinnati,15835.0,4662.8,948.0,19067.0,25332.0,no,no,no,no
Jarden Corporation,492,2008,"Home Equipment, Furnishings",Financials,NY,Rye,15835.0,4660.1,948.0,19067.0,25332.0,no,no,no,no
"Big Lots, Inc.",493,2008,Specialty Retailers,Financials,OH,Columbus,15835.0,4656.3,948.0,19067.0,25332.0,no,no,no,no
Sealed Air Corporation,494,2008,"Packaging, Containers",Financials,NJ,Elmwood Park,15835.0,4651.2,948.0,19067.0,25332.0,no,no,no,no
"Toll Brothers, Inc.",495,2008,Homebuilders,Financials,PA,Horsham,15835.0,4647.0,948.0,19067.0,25332.0,no,no,no,no
United Stationers Inc.,496,2008,Wholesalers: Electronics and Office Equipment,Financials,IL,Deerfield,15835.0,4646.4,948.0,19067.0,25332.0,no,no,no,no
Robert Half International Inc.,497,2008,Temporary Help,Financials,CA,Menlo Park,15835.0,4645.7,948.0,19067.0,25332.0,no,no,no,no
"FMC Technologies, Inc.",498,2008,"Oil and Gas Equipment, Services",Financials,TX,Houston,15835.0,4638.6,948.0,19067.0,25332.0,no,no,no,no
Perini Corporation,499,2008,Engineering & Construction,Financials,MA,Framingham,15835.0,4628.4,948.0,19067.0,25332.0,no,no,no,no
SCANA Corporation,500,2008,Utilities: Gas and Electric,Financials,SC,Columbia,15835.0,4621.0,948.0,19067.0,25332.0,no,no,no,no
Exxon Mobil Corporation,1,2009,Petroleum Refining,Financials,TX,Irving,15835.0,442851.0,948.0,19067.0,25332.0,no,no,no,no
"Wal-Mart Stores, Inc.",2,2009,General Merchandisers,Financials,AR,Bentonville,15835.0,405607.0,948.0,19067.0,25332.0,no,no,no,no
Chevron Corporation,3,2009,Petroleum Refining,Financials,CA,San Ramon,15835.0,263159.0,948.0,19067.0,25332.0,no,no,no,no
ConocoPhillips,4,2009,Petroleum Refining,Financials,TX,Houston,15835.0,230764.0,948.0,19067.0,25332.0,no,no,no,no
General Electric Company,5,2009,Diversified Financials,Financials,CT,Fairfield,15835.0,183207.0,948.0,19067.0,25332.0,no,no,no,no
General Motors Corporation,6,2009,Motor Vehicles & Parts,Financials,MI,Detroit,15835.0,148979.0,948.0,19067.0,25332.0,no,no,no,no
Ford Motor Company,7,2009,Motor Vehicles & Parts,Financials,MI,Dearborn,15835.0,146277.0,948.0,19067.0,25332.0,no,no,no,no
AT&T Inc.,8,2009,Telecommunications,Financials,TX,Dallas,15835.0,124028.0,948.0,19067.0,25332.0,no,no,no,no
Hewlett-Packard Company,9,2009,"Computers, Office Equipment",Financials,CA,Palo Alto,15835.0,118364.0,948.0,19067.0,25332.0,no,no,no,no
Valero Energy Corporation,10,2009,Petroleum Refining,Financials,TX,San Antonio,15835.0,118298.0,948.0,19067.0,25332.0,no,no,no,no
Bank of America Corporation,11,2009,Commercial Banks,Financials,NC,Charlotte,15835.0,113106.0,948.0,19067.0,25332.0,no,no,no,no
"Citigroup, Inc.",12,2009,Commercial Banks,Financials,NY,New York,15835.0,112372.0,948.0,19067.0,25332.0,no,no,no,no
Berkshire Hathaway Inc.,13,2009,Insurance: Property and Casualty (Stock),Financials,NE,Omaha,15835.0,107786.0,948.0,19067.0,25332.0,no,no,no,no
International Business Machines Corporation,14,2009,Information Technology Services,Financials,NY,Armonk,15835.0,103630.0,948.0,19067.0,25332.0,no,no,no,no
McKesson Corporation,15,2009,Wholesalers: Health Care,Financials,CA,San Francisco,15835.0,101703.0,948.0,19067.0,25332.0,no,no,no,no
J.P. Morgan Chase & Co.,16,2009,Commercial Banks,Financials,NY,New York,15835.0,101491.0,948.0,19067.0,25332.0,no,no,no,no
Verizon Communications Inc.,17,2009,Telecommunications,Financials,NY,New York,15835.0,97354.0,948.0,19067.0,25332.0,no,no,no,no
"Cardinal Health, Inc.",18,2009,Wholesalers: Health Care,Financials,OH,Dublin,15835.0,91091.4,948.0,19067.0,25332.0,no,no,no,no
CVS Caremark Corporation,19,2009,Food & Drug Stores,Financials,RI,Woonsocket,15835.0,87471.9,948.0,19067.0,25332.0,no,no,no,no
The Procter & Gamble Company,20,2009,Household and Personal Products,Financials,OH,Cincinnati,15835.0,83503.0,948.0,19067.0,25332.0,no,no,no,no
UnitedHealth Group Incorporated,21,2009,Health Care: Insurance and Managed Care,Financials,MN,Minnetonka,15835.0,81186.0,948.0,19067.0,25332.0,no,no,no,no
The Kroger Company,22,2009,Food & Drug Stores,Financials,OH,Cincinnati,15835.0,76000.0,948.0,19067.0,25332.0,no,no,no,no
Marathon Oil Corporation,23,2009,Petroleum Refining,Financials,TX,Houston,15835.0,73504.0,948.0,19067.0,25332.0,no,no,no,no
Costco Wholesale Corporation,24,2009,Specialty Retailers,Financials,WA,Issaquah,15835.0,72483.0,948.0,19067.0,25332.0,no,no,no,no
"The Home Depot, Inc.",25,2009,Specialty Retailers,Financials,GA,Atlanta,15835.0,71288.0,948.0,19067.0,25332.0,no,no,no,no
AmerisourceBergen Corp.,26,2009,Wholesalers: Health Care,Financials,PA,Chesterbrook,15835.0,70593.5,948.0,19067.0,25332.0,no,no,no,no
Archer-Daniels-Midland Company,27,2009,Food Production,Financials,IL,Decatur,15835.0,69816.0,948.0,19067.0,25332.0,no,no,no,no
Target Corporation,28,2009,General Merchandisers,Financials,MN,Minneapolis,15835.0,64948.0,948.0,19067.0,25332.0,no,no,no,no
Johnson & Johnson,29,2009,Pharmaceuticals,Financials,NJ,New Brunswick,15835.0,63747.0,948.0,19067.0,25332.0,no,no,no,no
Morgan Stanley,30,2009,Commercial Banks,Financials,NY,New York,15835.0,62262.0,948.0,19067.0,25332.0,no,no,no,no
State Farm Insurance Cos.,31,2009,Insurance: Property and Casualty (Mutual),Financials,IL,Bloomington,15835.0,61343.4,948.0,19067.0,25332.0,no,no,no,no
"WellPoint, Inc.",32,2009,Health Care: Insurance and Managed Care,Financials,IN,Indianapolis,15835.0,61251.1,948.0,19067.0,25332.0,no,no,no,no
Dell Inc.,33,2009,"Computers, Office Equipment",Financials,TX,Round Rock,15835.0,61101.0,948.0,19067.0,25332.0,no,no,no,no
The Boeing Company,34,2009,Aerospace & Defense,Financials,IL,Chicago,15835.0,60909.0,948.0,19067.0,25332.0,no,no,no,no
Microsoft Corporation,35,2009,Computer Software,Financials,WA,Redmond,15835.0,60420.0,948.0,19067.0,25332.0,no,no,no,no
Walgreen Co.,36,2009,Food & Drug Stores,Financials,IL,Deerfield,15835.0,59034.0,948.0,19067.0,25332.0,no,no,no,no
United Technologies Corporation,37,2009,Aerospace & Defense,Financials,CT,Hartford,15835.0,58681.0,948.0,19067.0,25332.0,no,no,no,no
The Dow Chemical Company,38,2009,Chemicals,Financials,MI,Midland,15835.0,57514.0,948.0,19067.0,25332.0,no,no,no,no
"MetLife, Inc.",39,2009,"Insurance: Life, Health (Stock)",Financials,NY,New York,15835.0,55085.0,948.0,19067.0,25332.0,no,no,no,no
"The Goldman Sachs Group, Inc.",40,2009,Commercial Banks,Financials,NY,New York,15835.0,53579.0,948.0,19067.0,25332.0,no,no,no,no
Wells Fargo & Company,41,2009,Commercial Banks,Financials,CA,San Francisco,15835.0,51652.0,948.0,19067.0,25332.0,no,no,no,no
"Sunoco, Inc.",41,2009,Petroleum Refining,Financials,PA,Philadelphia,15835.0,51652.0,948.0,19067.0,25332.0,no,no,no,no
"United Parcel Service, Inc.",43,2009,"Mail, Package, and Freight Delivery",Financials,GA,Atlanta,15835.0,51486.0,948.0,19067.0,25332.0,no,no,no,no
Caterpillar Inc.,44,2009,Construction and Farm Machinery,Financials,IL,Peoria,15835.0,51324.0,948.0,19067.0,25332.0,no,no,no,no
"Medco Health Solutions, Inc.",45,2009,Health Care: Pharmacy and Other Services,Financials,NJ,Franklin Lakes,15835.0,51258.0,948.0,19067.0,25332.0,no,no,no,no
Pfizer Inc.,46,2009,Pharmaceuticals,Financials,NY,New York,15835.0,48296.0,948.0,19067.0,25332.0,no,no,no,no
"Lowe's Companies, Inc.",47,2009,Specialty Retailers,Financials,NC,Mooresville,15835.0,48230.0,948.0,19067.0,25332.0,no,no,no,no
Time Warner Inc.,48,2009,Entertainment,Financials,NY,New York,15835.0,46984.0,948.0,19067.0,25332.0,no,no,no,no
Sears Holdings Corporation,49,2009,General Merchandisers,Financials,IL,Hoffman Estates,15835.0,46770.0,948.0,19067.0,25332.0,no,no,no,no
Safeway Inc.,50,2009,Food & Drug Stores,Financials,CA,Pleasanton,15835.0,44104.0,948.0,19067.0,25332.0,no,no,no,no
Supervalu Inc.,51,2009,Food & Drug Stores,Financials,MN,Eden Prairie,15835.0,44048.0,948.0,19067.0,25332.0,no,no,no,no
"PepsiCo, Inc.",52,2009,Food Consumer Products,Financials,NY,Purchase,15835.0,43251.0,948.0,19067.0,25332.0,no,no,no,no
Kraft Foods Inc.,53,2009,Food Consumer Products,Financials,IL,Northfield,15835.0,42867.0,948.0,19067.0,25332.0,no,no,no,no
Lockheed Martin Corporation,54,2009,Aerospace & Defense,Financials,MD,Bethesda,15835.0,42731.0,948.0,19067.0,25332.0,no,no,no,no
Hess Corporation,55,2009,Petroleum Refining,Financials,NY,New York,15835.0,41094.0,948.0,19067.0,25332.0,no,no,no,no
Best Buy Co. Inc.,56,2009,Specialty Retailers,Financials,MN,Richfield,15835.0,40023.0,948.0,19067.0,25332.0,no,no,no,no
"Cisco Systems, Inc.",57,2009,Network and Other Communications Equipment,Financials,CA,San Jose,15835.0,39540.0,948.0,19067.0,25332.0,no,no,no,no
"Johnson Controls, Inc.",58,2009,Motor Vehicles & Parts,Financials,WI,Milwaukee,15835.0,38062.0,948.0,19067.0,25332.0,no,no,no,no
FedEx Corporation,59,2009,"Mail, Package, and Freight Delivery",Financials,TN,Memphis,15835.0,37953.0,948.0,19067.0,25332.0,no,no,no,no
The Walt Disney Company,60,2009,Entertainment,Financials,CA,Burbank,15835.0,37843.0,948.0,19067.0,25332.0,no,no,no,no
Intel Corporation,61,2009,Semiconductors and Other Electronic Components,Financials,CA,Santa Clara,15835.0,37586.0,948.0,19067.0,25332.0,no,no,no,no
Sysco Corporation,62,2009,Wholesalers: Food and Grocery,Financials,TX,Houston,15835.0,37522.1,948.0,19067.0,25332.0,no,no,no,no
Honeywell International Inc.,63,2009,Aerospace & Defense,Financials,NJ,Morris Township,15835.0,36556.0,948.0,19067.0,25332.0,no,no,no,no
Sprint Nextel Corporation,64,2009,Telecommunications,Financials,KS,Overland Park,15835.0,35635.0,948.0,19067.0,25332.0,no,no,no,no
"Enterprise GP Holdings, L.P.",65,2009,Pipelines,Financials,TX,Houston,15835.0,35469.6,948.0,19067.0,25332.0,no,no,no,no
GMAC LLC,66,2009,Commercial Banks,Financials,MI,Detroit,15835.0,35445.0,948.0,19067.0,25332.0,no,no,no,no
Ingram Micro Inc.,67,2009,Wholesalers: Electronics and Office Equipment,Financials,CA,Santa Ana,15835.0,34362.2,948.0,19067.0,25332.0,no,no,no,no
Comcast Corporation,68,2009,Telecommunications,Financials,PA,Philadelphia,15835.0,34256.0,948.0,19067.0,25332.0,no,no,no,no
Northrop Grumman Corporation,69,2009,Aerospace & Defense,Financials,CA,Los Angeles,15835.0,33940.0,948.0,19067.0,25332.0,no,no,no,no
